order_id,order_date,shipping_date,customer_id,product_id,quantity,total_sales,total_profit
30042,2016-03-14,2016-03-17,5579,21,4,399.96,114.91
55958,2017-03-27,2017-03-29,5579,21,5,499.95,192.68
1184,2015-01-18,2015-01-23,5580,21,5,499.95,174.98
8518,2015-05-05,2015-05-09,5582,21,4,399.96,-521.95
18677,2015-09-30,2015-10-03,5582,21,3,299.97,-54.59
21267,2015-11-07,2015-11-10,5582,21,5,499.95,45.5
45734,2016-10-29,2016-11-03,5582,21,5,499.95,239.98
55734,2017-03-24,2017-03-25,5582,21,3,299.97,49.2
64641,2017-08-01,2017-08-03,5582,21,2,199.98,23.18
22148,2015-11-20,2015-11-24,5583,22,1,30,-26.46
26681,2016-01-25,2016-01-27,5583,21,1,99.99,29.11
29438,2016-03-05,2016-03-09,5583,21,5,499.95,179.98
20760,2015-10-31,2015-11-06,5584,21,2,199.98,78.71
45077,2016-10-20,2016-10-23,5584,21,1,99.99,35.21
45077,2016-10-20,2016-10-23,5584,21,4,399.96,154.96
67079,2017-09-06,2017-09-11,5584,21,5,499.95,97.99
47284,2016-11-21,2016-11-23,5587,21,1,99.99,30.24
56143,2017-03-30,2017-04-03,5591,21,3,299.97,-793.72
40065,2016-08-07,2016-08-09,5592,21,4,399.96,113.67
25063,2016-01-01,2016-01-05,5593,21,2,199.98,-77.89
29092,2016-02-29,2016-03-03,5594,21,3,299.97,49.59
29092,2016-02-29,2016-03-03,5594,21,3,299.97,79.19
29690,2016-03-09,2016-03-11,5594,21,3,299.97,20.25
62035,2017-06-24,2017-06-26,5595,21,3,299.97,14.7
26800,2016-01-27,2016-02-02,5598,21,3,299.97,-31.48
15596,2015-08-16,2015-08-18,5599,21,2,199.98,-323.97
7801,2015-04-24,2015-04-26,5600,21,1,99.99,40.92
45360,2016-10-24,2016-10-30,5601,21,4,399.96,73.59
25007,2016-01-01,2016-01-04,5603,21,3,299.97,95.81
4305,2015-03-04,2015-03-05,5605,21,2,199.98,-10.92
38994,2016-07-23,2016-07-28,5605,21,4,399.96,98.79
63677,2017-07-18,2017-07-21,5606,21,5,499.95,-124.49
65917,2017-08-20,2017-08-23,5606,21,1,99.99,24.36
1945,2015-01-29,2015-01-31,5608,21,4,399.96,26.1
589,2015-01-09,2015-01-14,5609,21,2,199.98,58.09
17832,2015-09-18,2015-09-21,5609,21,3,299.97,5.22
24442,2015-12-23,2015-12-26,5610,21,4,399.96,158.74
39721,2016-08-02,2016-08-04,5611,21,1,99.99,35.15
43971,2016-10-03,2016-10-05,5614,22,2,60,16.13
64056,2017-07-24,2017-07-26,5614,21,1,99.99,16.74
34324,2016-05-16,2016-05-21,5615,21,2,199.98,48.72
61800,2017-06-21,2017-06-27,5615,21,5,499.95,-325.94
15994,2015-08-22,2015-08-27,5621,21,5,499.95,127.39
19309,2015-10-09,2015-10-14,5621,21,1,99.99,-68.16
65098,2017-08-08,2017-08-10,5621,21,4,399.96,63.89
58082,2017-04-27,2017-04-29,5622,21,1,99.99,-76.79
58082,2017-04-27,2017-04-29,5622,21,4,399.96,141.11
8832,2015-05-09,2015-05-12,5623,21,4,399.96,69.99
41383,2016-08-27,2016-08-29,5624,21,3,299.97,74.24
47040,2016-11-17,2016-11-23,5624,21,5,499.95,194.98
59638,2017-05-20,2017-05-24,5624,21,2,199.98,23.04
788,2015-01-12,2015-01-16,5625,21,4,399.96,160.7
10634,2015-06-05,2015-06-10,5625,21,2,199.98,53.75
46063,2016-11-03,2016-11-07,5627,21,2,199.98,48.96
11232,2015-06-13,2015-06-16,5628,21,2,199.98,9.1
67221,2017-09-08,2017-09-10,5628,21,5,499.95,-1324.87
25097,2016-01-02,2016-01-05,5632,21,3,299.97,-17.17
1253,2015-01-19,2015-01-19,5633,21,2,199.98,92.6
51611,2017-01-23,2017-01-25,5633,21,1,99.99,3.4
31850,2016-04-09,2016-04-15,5634,21,1,99.99,23.24
56053,2017-03-29,2017-04-02,5635,21,1,99.99,29.4
41577,2016-08-29,2016-09-01,5640,21,1,99.99,10
13577,2015-07-18,2015-07-21,5641,21,1,99.99,30.4
13577,2015-07-18,2015-07-21,5641,21,3,299.97,103.19
46229,2016-11-05,2016-11-10,5643,21,4,399.96,-261.44
66866,2017-09-03,2017-09-05,5643,21,3,299.97,24.02
1173,2015-01-18,2015-01-22,5645,21,2,199.98,84.47
45199,2016-10-21,2016-10-26,5645,21,1,99.99,24.07
739,2015-01-11,2015-01-16,5647,21,1,99.99,12.25
54284,2017-03-03,2017-03-05,5647,21,2,199.98,97.99
2071,2015-01-31,2015-02-02,5648,21,4,399.96,36
6756,2015-04-09,2015-04-11,5648,21,3,299.97,106.91
8430,2015-05-04,2015-05-10,5648,21,2,199.98,59.51
53206,2017-02-15,2017-02-17,5648,21,3,299.97,49.06
22663,2015-11-27,2015-12-01,5650,21,3,299.97,97.64
64343,2017-07-28,2017-08-01,5651,21,4,399.96,26.4
9806,2015-05-24,2015-05-26,5652,21,3,299.97,94.49
47936,2016-11-30,2016-12-02,5652,21,2,199.98,12.6
676,2015-01-10,2015-01-12,5653,22,2,60,19.67
18058,2015-09-21,2015-09-25,5653,21,4,399.96,-254.77
58673,2017-05-06,2017-05-10,5653,21,5,499.95,114.39
4730,2015-03-11,2015-03-17,5654,21,1,99.99,8.01
34004,2016-05-11,2016-05-16,5654,22,3,90,40.57
44352,2016-10-09,2016-10-11,5654,21,4,399.96,83.99
65544,2017-08-14,2017-08-19,5654,21,5,499.95,100.09
9,2015-01-01,2015-01-06,5657,21,2,199.98,3.8
43243,2016-09-23,2016-09-27,5657,21,2,199.98,86.23
62800,2017-07-05,2017-07-11,5657,21,4,399.96,17.4
17227,2015-09-09,2015-09-12,5658,21,4,399.96,112.2
34018,2016-05-11,2016-05-15,5658,21,5,499.95,59.06
44403,2016-10-10,2016-10-14,5659,21,3,299.97,58.49
10281,2015-05-31,2015-06-02,5660,21,2,199.98,-247.48
16620,2015-08-31,2015-09-06,5660,21,5,499.95,-12.25
10613,2015-06-04,2015-06-08,5661,21,2,199.98,49.4
1787,2015-01-27,2015-01-30,5663,21,5,499.95,-223.98
3532,2015-02-21,2015-02-24,5666,21,3,299.97,68.63
40002,2016-08-06,2016-08-09,5666,21,1,99.99,24.36
57293,2017-04-16,2017-04-18,5669,21,2,199.98,-32
58677,2017-05-06,2017-05-09,5670,21,2,199.98,18.08
10019,2015-05-27,2015-06-01,5671,21,3,299.97,136.61
29889,2016-03-12,2016-03-17,5672,21,5,499.95,143.54
61465,2017-06-16,2017-06-22,5672,21,5,499.95,-351.8
47440,2016-11-23,2016-11-29,5673,21,3,299.97,86.09
53963,2017-02-26,2017-03-02,5673,21,5,499.95,187.48
2502,2015-02-06,2015-02-09,5674,21,3,299.97,63.74
46712,2016-11-12,2016-11-15,5674,21,1,99.99,20
11603,2015-06-19,2015-06-23,5675,21,2,199.98,-38
57776,2017-04-23,2017-04-23,5675,21,1,99.99,-63.76
57776,2017-04-23,2017-04-23,5675,21,1,99.99,22.35
15222,2015-08-11,2015-08-14,5676,21,1,99.99,36.3
23613,2015-12-11,2015-12-15,5677,21,2,199.98,-296.97
25739,2016-01-11,2016-01-16,5678,21,5,499.95,140.64
41325,2016-08-26,2016-08-28,5679,21,5,499.95,162.22
3496,2015-02-21,2015-02-23,5682,21,4,399.96,162.66
14669,2015-08-03,2015-08-08,5682,21,5,499.95,148.79
33899,2016-05-09,2016-05-11,5682,21,2,199.98,-151.98
40052,2016-08-07,2016-08-10,5682,21,3,299.97,116.22
58421,2017-05-02,2017-05-04,5682,21,4,399.96,-601.34
17940,2015-09-19,2015-09-25,5683,21,4,399.96,-69.59
17940,2015-09-19,2015-09-25,5683,21,5,499.95,57.85
35927,2016-06-08,2016-06-10,5684,21,5,499.95,223.18
5841,2015-03-27,2015-03-29,5685,21,1,99.99,22.96
66960,2017-09-04,2017-09-04,5685,21,1,99.99,4.95
18735,2015-10-01,2015-10-07,5687,21,5,499.95,191.98
41113,2016-08-23,2016-08-27,5687,21,2,199.98,49.28
14380,2015-07-29,2015-07-31,5688,21,4,399.96,171.06
14550,2015-08-01,2015-08-07,5689,21,3,299.97,138.23
13112,2015-07-11,2015-07-14,5690,21,4,399.96,163.18
1654,2015-01-25,2015-01-30,5691,21,5,499.95,121.24
21662,2015-11-13,2015-11-15,5691,21,1,99.99,25.2
23338,2015-12-07,2015-12-11,5691,21,4,399.96,14.44
13766,2015-07-20,2015-07-21,5692,21,3,299.97,-186.07
43395,2016-09-25,2016-10-01,5692,21,2,199.98,55.09
8548,2015-05-05,2015-05-09,5694,21,2,199.98,71.99
708,2015-01-11,2015-01-15,5695,21,4,399.96,-333.17
66980,2017-09-04,2017-09-10,5697,21,2,199.98,62.39
10899,2015-06-09,2015-06-14,5698,21,3,299.97,121.43
52706,2017-02-08,2017-02-10,5698,21,1,99.99,25.5
30190,2016-03-16,2016-03-22,5699,21,3,299.97,-65.24
18492,2015-09-27,2015-09-30,5700,21,5,499.95,123.49
49460,2016-12-22,2016-12-24,5700,21,3,299.97,65.51
59879,2017-05-24,2017-05-29,5702,21,4,399.96,-193.98
4031,2015-02-28,2015-03-02,5707,21,2,199.98,50.07
4761,2015-03-11,2015-03-13,5708,21,3,299.97,-3.49
53648,2017-02-22,2017-02-26,5708,21,2,199.98,-104.99
46806,2016-11-14,2016-11-16,5711,21,4,399.96,169.18
57788,2017-04-23,2017-04-25,5711,21,2,199.98,29.92
57788,2017-04-23,2017-04-25,5711,21,5,499.95,202.38
61552,2017-06-17,2017-06-19,5713,21,5,499.95,171.48
11975,2015-06-24,2015-06-30,5715,21,1,99.99,39.36
11975,2015-06-24,2015-06-30,5715,21,5,499.95,84.87
11975,2015-06-24,2015-06-30,5715,21,5,499.95,114.23
24277,2015-12-21,2015-12-24,5715,21,3,299.97,91.34
58433,2017-05-02,2017-05-06,5715,21,4,399.96,-89.09
60376,2017-05-31,2017-06-02,5716,21,4,399.96,75.99
55124,2017-03-15,2017-03-20,5717,21,4,399.96,104.39
56311,2017-04-01,2017-04-03,5718,21,5,499.95,179.98
63739,2017-07-19,2017-07-24,5721,21,1,99.99,30.04
63739,2017-07-19,2017-07-24,5721,21,5,499.95,205.78
65188,2017-08-09,2017-08-13,5721,21,1,99.99,32.5
10013,2015-05-27,2015-05-31,5722,21,3,299.97,108.77
63432,2017-07-14,2017-07-17,5722,21,3,299.97,86.09
64051,2017-07-23,2017-07-25,5723,21,5,499.95,191.98
21477,2015-11-10,2015-11-10,5724,21,3,299.97,-211.18
56803,2017-04-09,2017-04-13,5724,21,1,99.99,10.85
30064,2016-03-14,2016-03-19,5725,22,5,150,43.5
54431,2017-03-05,2017-03-07,5725,21,1,99.99,34.56
36420,2016-06-15,2016-06-21,5728,21,1,99.99,31.94
45290,2016-10-23,2016-10-29,5728,21,2,199.98,-45.69
53767,2017-02-23,2017-02-26,5728,21,2,199.98,47.25
13927,2015-07-23,2015-07-26,5731,22,2,60,-88
18445,2015-09-27,2015-10-03,5731,21,3,299.97,138.23
17127,2015-09-08,2015-09-08,5732,21,3,299.97,0
47845,2016-11-29,2016-12-05,5733,21,4,399.96,154.78
61145,2017-06-11,2017-06-12,5734,21,1,99.99,15.4
47502,2016-11-24,2016-11-27,5735,21,3,299.97,85.67
63153,2017-07-10,2017-07-14,5735,21,1,99.99,-51.97
63153,2017-07-10,2017-07-14,5735,21,2,199.98,0
57867,2017-04-24,2017-04-27,5736,21,5,499.95,50.84
9976,2015-05-26,2015-05-28,5737,21,2,199.98,79.67
614,2015-01-09,2015-01-14,5738,21,2,199.98,54.59
27673,2016-02-08,2016-02-12,5738,21,3,299.97,13.5
41574,2016-08-29,2016-09-03,5739,21,4,399.96,19.2
50743,2017-01-10,2017-01-14,5739,21,4,399.96,100.09
50743,2017-01-10,2017-01-14,5739,21,5,499.95,132.29
53683,2017-02-22,2017-02-26,5739,21,3,299.97,44.01
17421,2015-09-12,2015-09-14,5740,21,3,299.97,-213.97
2725,2015-02-09,2015-02-15,5741,21,4,399.96,118.29
9975,2015-05-26,2015-06-01,5741,21,5,499.95,222.93
2320,2015-02-03,2015-02-09,5742,21,3,299.97,95.54
7810,2015-04-24,2015-04-26,5743,21,1,99.99,-4.72
44881,2016-10-17,2016-10-19,5744,21,1,99.99,24.18
64127,2017-07-25,2017-07-25,5744,21,5,499.95,-325.94
64127,2017-07-25,2017-07-25,5744,21,1,99.99,31.2
23248,2015-12-06,2015-12-10,5745,21,3,299.97,61.49
54704,2017-03-09,2017-03-14,5746,21,3,299.97,-16.72
18331,2015-09-25,2015-09-27,5747,21,5,499.95,36.96
25625,2016-01-10,2016-01-16,5747,21,2,199.98,-143.99
26757,2016-01-26,2016-01-29,5748,21,2,199.98,80.99
3245,2015-02-17,2015-02-19,5749,21,4,399.96,14.4
19178,2015-10-07,2015-10-11,5749,21,4,399.96,170.98
34609,2016-05-20,2016-05-22,5749,21,3,299.97,5.76
44943,2016-10-18,2016-10-22,5749,21,2,199.98,88.19
18184,2015-09-23,2015-09-28,5750,21,3,299.97,46.81
19220,2015-10-08,2015-10-14,5752,21,2,199.98,24
45100,2016-10-20,2016-10-22,5752,21,3,299.97,22.17
41303,2016-08-25,2016-08-29,5756,21,2,199.98,37.6
21681,2015-11-13,2015-11-15,5757,21,4,399.96,-25.84
25583,2016-01-09,2016-01-13,5757,21,2,199.98,81.77
12708,2015-07-05,2015-07-09,5760,21,4,399.96,65.51
11006,2015-06-10,2015-06-12,5761,21,1,99.99,6.75
18503,2015-09-28,2015-10-02,5762,21,5,499.95,206.38
1424,2015-01-21,2015-01-23,5763,21,1,99.99,21.75
66457,2017-08-28,2017-08-31,5763,21,3,299.97,5.04
5309,2015-03-19,2015-03-24,5769,21,1,99.99,5
5309,2015-03-19,2015-03-24,5769,21,2,199.98,14.4
23896,2015-12-15,2015-12-17,5772,21,4,399.96,-240.1
38619,2016-07-17,2016-07-19,5775,21,4,399.96,104.99
47710,2016-11-27,2016-11-29,5775,21,4,399.96,103.91
48044,2016-12-02,2016-12-07,5776,21,3,299.97,19.12
22573,2015-11-26,2015-11-30,5778,21,5,499.95,37.12
30099,2016-03-15,2016-03-20,5778,21,5,499.95,157.48
11342,2015-06-15,2015-06-18,5780,21,1,99.99,8.2
11342,2015-06-15,2015-06-18,5780,21,5,499.95,55.93
24313,2015-12-21,2015-12-25,5780,22,3,90,40.99
53419,2017-02-18,2017-02-20,5781,21,4,399.96,114.83
50153,2017-01-02,2017-01-06,5782,21,4,399.96,38.72
53722,2017-02-23,2017-02-23,5783,21,2,199.98,-10.71
44678,2016-10-14,2016-10-18,5784,21,2,199.98,26.73
51991,2017-01-28,2017-01-30,5784,21,2,199.98,91.17
31185,2016-03-31,2016-04-06,5787,21,1,99.99,36.8
57813,2017-04-23,2017-04-27,5787,21,1,99.99,-16.92
57813,2017-04-23,2017-04-27,5787,21,2,199.98,61.51
8713,2015-05-08,2015-05-12,5788,21,4,399.96,23.43
23034,2015-12-03,2015-12-03,5789,21,5,499.95,14.7
35988,2016-06-09,2016-06-11,5790,21,1,99.99,31.85
23772,2015-12-14,2015-12-14,5791,21,2,199.98,62.07
46214,2016-11-05,2016-11-10,5792,21,2,199.98,54.8
46214,2016-11-05,2016-11-10,5792,21,3,299.97,144.05
49641,2016-12-25,2016-12-27,5793,21,4,399.96,125.99
63359,2017-07-13,2017-07-15,5795,21,4,399.96,-38.76
3885,2015-02-26,2015-03-04,5796,21,5,499.95,128.69
9156,2015-05-14,2015-05-16,5796,21,1,99.99,38.54
20517,2015-10-27,2015-10-30,5796,21,3,299.97,67.19
20517,2015-10-27,2015-10-30,5796,21,5,499.95,132.29
32551,2016-04-20,2016-04-20,5797,21,3,299.97,-41.08
67175,2017-09-07,2017-09-13,5799,21,3,299.97,129.35
67175,2017-09-07,2017-09-13,5799,21,5,499.95,222.73
14649,2015-08-02,2015-08-04,5800,21,5,499.95,94.99
25728,2016-01-11,2016-01-15,5803,21,4,399.96,37.96
32610,2016-04-21,2016-04-27,5803,21,5,499.95,75.64
64897,2017-08-05,2017-08-07,5805,21,3,299.97,57.32
64897,2017-08-05,2017-08-07,5805,21,3,299.97,126.89
32851,2016-04-24,2016-04-26,5806,21,5,499.95,5.7
51922,2017-01-27,2017-01-30,5807,21,4,399.96,0
51922,2017-01-27,2017-01-30,5807,21,1,99.99,31.85
57450,2017-04-18,2017-04-24,5812,21,5,499.95,-340.81
1187,2015-01-18,2015-01-21,5813,21,3,299.97,14.25
29242,2016-03-02,2016-03-04,5813,21,4,399.96,86.31
19956,2015-10-19,2015-10-21,5815,21,1,99.99,0.75
61260,2017-06-13,2017-06-19,5815,21,3,299.97,9.69
28724,2016-02-24,2016-02-29,5819,21,2,199.98,63.88
48228,2016-12-05,2016-12-09,5819,21,4,399.96,123.41
22481,2015-11-25,2015-11-27,5821,21,3,299.97,104.54
52260,2017-02-01,2017-02-07,5822,21,3,299.97,110.24
19233,2015-10-08,2015-10-12,5824,21,3,299.97,32.54
53673,2017-02-22,2017-02-24,5824,21,3,299.97,94.73
63697,2017-07-18,2017-07-21,5824,21,3,299.97,-504.85
19292,2015-10-09,2015-10-12,5826,21,1,99.99,42.3
7980,2015-04-27,2015-05-03,5828,21,5,499.95,199.48
15914,2015-08-21,2015-08-26,5828,21,1,99.99,-74.69
26429,2016-01-21,2016-01-26,5828,21,5,499.95,140.24
26429,2016-01-21,2016-01-26,5828,21,4,399.96,178.58
45065,2016-10-19,2016-10-25,5828,21,4,399.96,14.88
45586,2016-10-27,2016-10-29,5829,21,4,399.96,127.76
42772,2016-09-16,2016-09-19,5832,21,2,199.98,61.51
42772,2016-09-16,2016-09-19,5832,21,4,399.96,120.89
57650,2017-04-21,2017-04-27,5832,21,2,199.98,12.35
34664,2016-05-20,2016-05-25,5833,21,3,299.97,140.99
38105,2016-07-10,2016-07-16,5834,21,2,199.98,13.65
12653,2015-07-04,2015-07-06,5836,22,2,60,20.58
39374,2016-07-28,2016-08-02,5836,21,2,199.98,23.62
28855,2016-02-26,2016-03-03,5837,21,5,499.95,127.39
21417,2015-11-09,2015-11-11,5840,21,3,299.97,81.89
23408,2015-12-08,2015-12-12,5840,21,4,399.96,186.1
52329,2017-02-02,2017-02-07,5843,21,4,399.96,162.66
38383,2016-07-14,2016-07-18,5845,21,5,499.95,226.78
1809,2015-01-27,2015-02-01,5847,21,2,199.98,-329.97
62069,2017-06-25,2017-06-25,5849,21,5,499.95,179.98
50385,2017-01-05,2017-01-07,5850,21,4,399.96,123.94
14543,2015-08-01,2015-08-05,5851,21,4,399.96,44.74
14543,2015-08-01,2015-08-05,5851,21,2,199.98,78.71
41134,2016-08-23,2016-08-28,5851,21,4,399.96,-16.8
11453,2015-06-17,2015-06-21,5852,21,2,199.98,45.92
47174,2016-11-19,2016-11-24,5852,21,5,499.95,-321.59
8807,2015-05-09,2015-05-12,5853,21,1,99.99,-8.5
30445,2016-03-20,2016-03-26,5853,21,4,399.96,-289.86
42180,2016-09-07,2016-09-13,5858,21,2,199.98,71.14
19919,2015-10-18,2015-10-20,5859,21,4,399.96,105.83
3023,2015-02-14,2015-02-18,5863,21,2,199.98,-121.79
3047,2015-02-14,2015-02-14,5863,21,3,299.97,2.64
57369,2017-04-17,2017-04-22,5864,21,4,399.96,100.79
57369,2017-04-17,2017-04-22,5864,21,4,399.96,171.06
5186,2015-03-17,2015-03-19,5865,21,4,399.96,79.19
20700,2015-10-30,2015-11-01,5867,21,1,99.99,14.67
25869,2016-01-13,2016-01-18,5867,21,4,399.96,37.2
45846,2016-10-31,2016-11-02,5867,21,4,399.96,159.98
51607,2017-01-23,2017-01-26,5867,21,5,499.95,225.58
64353,2017-07-28,2017-08-01,5868,21,1,99.99,43.2
64353,2017-07-28,2017-08-01,5868,21,4,399.96,161.98
54359,2017-03-04,2017-03-09,5869,21,1,99.99,-139.49
19445,2015-10-11,2015-10-17,5870,21,3,299.97,15.87
63233,2017-07-12,2017-07-16,5870,21,1,99.99,35.57
8228,2015-05-01,2015-05-03,5875,21,5,499.95,-10.25
15723,2015-08-18,2015-08-19,5876,21,3,299.97,-188.66
38703,2016-07-18,2016-07-22,5876,21,5,499.95,-674.93
15808,2015-08-19,2015-08-21,5877,21,3,299.97,85.17
26340,2016-01-20,2016-01-26,5877,21,1,99.99,6.75
27359,2016-02-04,2016-02-09,5877,21,5,499.95,-1374.86
19614,2015-10-14,2015-10-16,5879,21,4,399.96,135.19
24816,2015-12-29,2015-12-31,5879,21,4,399.96,174.7
29975,2016-03-13,2016-03-15,5880,21,3,299.97,82.31
68727,2017-09-30,2017-10-03,5880,21,2,199.98,53.45
54885,2017-03-12,2017-03-18,5881,21,3,299.97,33.56
54885,2017-03-12,2017-03-18,5881,22,5,150,12.92
7404,2015-04-19,2015-04-24,5890,21,3,299.97,-13.5
50312,2017-01-04,2017-01-07,5892,21,3,299.97,76.94
39728,2016-08-02,2016-08-06,5895,21,2,199.98,-20.56
5932,2015-03-28,2015-03-31,5896,21,5,499.95,-49.15
51074,2017-01-15,2017-01-16,5896,21,5,499.95,152.44
65094,2017-08-08,2017-08-10,5897,21,5,499.95,147.02
33572,2016-05-05,2016-05-08,5900,21,2,199.98,45.1
50665,2017-01-09,2017-01-15,5903,21,4,399.96,-556.74
50665,2017-01-09,2017-01-15,5903,22,4,120,7.65
16418,2015-08-28,2015-09-01,5905,21,4,399.96,97.19
35754,2016-06-05,2016-06-10,5907,21,2,199.98,66.06
17232,2015-09-09,2015-09-12,5908,21,1,99.99,45.6
43787,2016-10-01,2016-10-04,5908,21,2,199.98,52.79
10275,2015-05-30,2015-06-05,5910,21,1,99.99,24
53922,2017-02-26,2017-03-01,5910,21,1,99.99,29.58
67208,2017-09-08,2017-09-12,5910,21,4,399.96,26.4
67984,2017-09-19,2017-09-24,5910,21,1,99.99,30.24
67984,2017-09-19,2017-09-24,5910,21,2,199.98,34.44
1684,2015-01-25,2015-01-30,5913,21,4,399.96,-297.57
65461,2017-08-13,2017-08-15,5913,21,1,99.99,28.05
31633,2016-04-06,2016-04-10,5917,21,5,499.95,42
31747,2016-04-08,2016-04-11,5917,21,3,299.97,80.9
54513,2017-03-06,2017-03-10,5918,21,3,299.97,122.39
56228,2017-03-31,2017-04-04,5919,21,1,99.99,-25.36
20845,2015-11-01,2015-11-07,5921,21,1,99.99,5.86
20845,2015-11-01,2015-11-07,5921,21,3,299.97,14.17
1981,2015-01-29,2015-01-31,5922,21,2,199.98,48.14
17585,2015-09-14,2015-09-16,5923,21,2,199.98,54.31
7298,2015-04-17,2015-04-21,5924,21,2,199.98,59.39
30399,2016-03-19,2016-03-24,5925,21,4,399.96,161.26
3335,2015-02-18,2015-02-24,5926,21,5,499.95,168.98
12728,2015-07-05,2015-07-09,5926,21,4,399.96,167.38
24760,2015-12-28,2016-01-03,5927,21,3,299.97,-11.09
38022,2016-07-09,2016-07-12,5927,21,5,499.95,239.98
49616,2016-12-25,2016-12-27,5928,21,1,99.99,-62.99
64372,2017-07-28,2017-07-31,5928,21,1,99.99,0.95
38518,2016-07-16,2016-07-16,5929,21,5,499.95,173.23
67866,2017-09-17,2017-09-19,5929,21,4,399.96,28.86
49662,2016-12-25,2016-12-28,5930,21,1,99.99,45.36
57112,2017-04-13,2017-04-16,5932,21,5,499.95,82.71
57112,2017-04-13,2017-04-16,5932,22,2,60,-49.98
16677,2015-09-01,2015-09-04,5933,21,3,299.97,-84.37
45167,2016-10-21,2016-10-24,5935,21,1,99.99,36
4964,2015-03-14,2015-03-19,5936,21,4,399.96,94.63
38559,2016-07-16,2016-07-21,5936,21,2,199.98,72.23
48518,2016-12-09,2016-12-13,5937,21,5,499.95,132.29
9243,2015-05-15,2015-05-19,5940,21,2,199.98,21.02
19463,2015-10-12,2015-10-16,5940,21,1,99.99,45.59
13514,2015-07-17,2015-07-17,5943,21,5,499.95,-717.43
43747,2016-09-30,2016-10-03,5943,21,2,199.98,47.6
44481,2016-10-11,2016-10-13,5944,21,2,199.98,24.5
60917,2017-06-08,2017-06-11,5945,21,3,299.97,138.23
67493,2017-09-12,2017-09-16,5945,21,1,99.99,10.37
30186,2016-03-16,2016-03-18,5950,21,4,399.96,184.3
32065,2016-04-13,2016-04-19,5950,21,3,299.97,81.59
32065,2016-04-13,2016-04-19,5950,21,4,399.96,104.39
31921,2016-04-10,2016-04-11,5951,21,4,399.96,123.41
64473,2017-07-30,2017-08-03,5951,21,1,99.99,25.04
2796,2015-02-10,2015-02-12,5952,21,2,199.98,-45
21221,2015-11-06,2015-11-08,5952,21,2,199.98,66.92
43314,2016-09-24,2016-09-29,5952,21,3,299.97,31.52
47614,2016-11-26,2016-12-01,5952,21,5,499.95,148.71
4855,2015-03-12,2015-03-18,5953,21,1,99.99,35.21
17313,2015-09-10,2015-09-12,5954,21,4,399.96,88.39
27170,2016-02-01,2016-02-07,5954,21,1,99.99,-75.99
43069,2016-09-20,2016-09-25,5955,21,5,499.95,145.59
51211,2017-01-17,2017-01-19,5955,21,2,199.98,24
66964,2017-09-04,2017-09-05,5956,21,4,399.96,46.92
7786,2015-04-24,2015-04-26,5958,21,2,199.98,78.95
38380,2016-07-14,2016-07-20,5963,22,2,60,-15.38
44550,2016-10-12,2016-10-14,5964,21,1,99.99,-3.59
2428,2015-02-05,2015-02-09,5965,21,1,99.99,29.1
56627,2017-04-06,2017-04-09,5965,21,5,499.95,163.78
61955,2017-06-23,2017-06-29,5965,21,1,99.99,39.95
3752,2015-02-24,2015-02-25,5970,21,2,199.98,-41.01
12268,2015-06-29,2015-07-03,5973,21,2,199.98,80.63
24303,2015-12-21,2015-12-23,5976,21,1,99.99,33.8
45433,2016-10-25,2016-10-29,5976,21,3,299.97,-199.48
45481,2016-10-25,2016-10-27,5978,21,1,99.99,2.79
1700,2015-01-25,2015-01-31,5981,21,5,499.95,148.49
9309,2015-05-16,2015-05-21,5981,21,4,399.96,147.19
14990,2015-08-07,2015-08-13,5984,21,1,99.99,31.5
48371,2016-12-07,2016-12-09,5984,21,5,499.95,-353.99
28546,2016-02-21,2016-02-23,5985,21,2,199.98,75.19
55654,2017-03-23,2017-03-28,5985,21,1,99.99,11.87
21421,2015-11-09,2015-11-11,5987,21,4,399.96,150.38
43421,2016-09-25,2016-09-27,5989,21,5,499.95,123.24
14023,2015-07-24,2015-07-28,5990,21,5,499.95,137.74
28748,2016-02-24,2016-02-28,5994,21,4,399.96,161.26
48872,2016-12-14,2016-12-17,5996,21,5,499.95,153.98
46885,2016-11-15,2016-11-21,5997,21,2,199.98,95.05
46885,2016-11-15,2016-11-21,5997,21,4,399.96,182.38
34327,2016-05-16,2016-05-19,6003,21,3,299.97,49.2
20714,2015-10-30,2015-11-04,6004,21,5,499.95,149.39
15379,2015-08-13,2015-08-18,6005,21,5,499.95,42
61612,2017-06-18,2017-06-21,6005,21,4,399.96,-571.14
659,2015-01-10,2015-01-15,6006,21,5,499.95,168.98
53008,2017-02-12,2017-02-16,6006,21,1,99.99,34.84
51243,2017-01-18,2017-01-22,6007,21,5,499.95,235.18
587,2015-01-09,2015-01-12,6008,21,3,299.97,71.24
66683,2017-08-31,2017-09-04,6010,21,5,499.95,145.24
2287,2015-02-03,2015-02-05,6011,21,1,99.99,-145.59
22568,2015-11-26,2015-11-30,6012,21,2,199.98,-148.79
38481,2016-07-15,2016-07-17,6013,21,4,399.96,136.07
1210,2015-01-18,2015-01-24,6014,21,1,99.99,43.65
36072,2016-06-10,2016-06-13,6014,22,3,90,37.49
20902,2015-11-02,2015-11-05,6015,21,2,199.98,-13.05
34762,2016-05-22,2016-05-25,6018,21,5,499.95,218.48
359,2015-01-06,2015-01-11,6020,21,4,399.96,156.5
68581,2017-09-28,2017-09-30,6020,21,3,299.97,-219.88
